latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.372,101.883,314.3,1,1,2019-01-23,0350,T,64,6.0NRT,300.3,6.2,D
17.266,102.588,313.9,1,1,2019-01-23,0350,T,56,6.0NRT,300.3,5.5,D
17.181,102.84,320.6,1,1,2019-01-23,0350,T,73,6.0NRT,301.5,10.9,D
17.174,102.7,311.1,1,1,2019-01-23,0350,T,44,6.0NRT,295.7,7.8,D
17.173,102.71,311.2,1,1,2019-01-23,0350,T,45,6.0NRT,296.1,8.1,D
16.947,103.743,314.9,1.1,1.1,2019-01-23,0350,T,54,6.0NRT,301.1,6.8,D
16.979,103.014,321,1.1,1,2019-01-23,0350,T,73,6.0NRT,303,10.5,D
16.983,102.865,328.6,1.1,1,2019-01-23,0350,T,81,6.0NRT,303.6,18.4,D
16.93,102.731,317.9,1,1,2019-01-23,0350,T,68,6.0NRT,301,8.1,D
16.74,103.88,312.3,1.2,1.1,2019-01-23,0350,T,38,6.0NRT,301.1,6.3,D
16.919,102.68,313.9,1,1,2019-01-23,0350,T,45,6.0NRT,298.7,6.9,D
17.371,99.507,313.3,1.1,1,2019-01-23,0350,T,63,6.0NRT,300.4,6.1,D
16.642,103.277,328.2,1.1,1,2019-01-23,0350,T,80,6.0NRT,302.6,20.3,D
16.64,103.287,317.1,1.1,1,2019-01-23,0350,T,65,6.0NRT,302.6,7,D
16.668,102.878,318.9,1.1,1,2019-01-23,0350,T,69,6.0NRT,303.3,9,D
16.585,103.168,318.5,1.1,1,2019-01-23,0350,T,68,6.0NRT,303,8.6,D
16.62,102.587,314.5,1,1,2019-01-23,0350,T,0,6.0NRT,300.3,6.6,D
16.623,102.141,329.7,1,1,2019-01-23,0350,T,78,6.0NRT,300.6,23,D
16.504,102.796,314.8,1.1,1,2019-01-23,0350,T,60,6.0NRT,301.2,6,D
16.38,103.487,314.9,1.1,1.1,2019-01-23,0350,T,57,6.0NRT,301.4,8.7,D
16.404,101.82,313.5,1,1,2019-01-23,0350,T,47,6.0NRT,298.1,5.9,D
16.303,102.428,313,1,1,2019-01-23,0350,T,49,6.0NRT,299.6,5,D
16.497,101.068,314.3,1,1,2019-01-23,0350,T,27,6.0NRT,302.3,5.2,D
16.384,101.836,314.6,1,1,2019-01-23,0350,T,47,6.0NRT,299.5,5.9,D
16.241,102.704,315.5,1.1,1,2019-01-23,0350,T,63,6.0NRT,300.2,7.1,D
16.731,99.163,313.8,1.1,1.1,2019-01-23,0350,T,41,6.0NRT,300.6,6,D
16.34,101.88,313.5,1,1,2019-01-23,0350,T,50,6.0NRT,299.7,6.5,D
16.232,102.529,317,1,1,2019-01-23,0350,T,66,6.0NRT,301.8,7.5,D
16.006,103.974,321.1,1.2,1.1,2019-01-23,0350,T,69,6.0NRT,303.7,13.2,D
16.675,99.429,325.4,1.1,1,2019-01-23,0350,T,78,6.0NRT,302.7,16.6,D
16.669,99.122,317.7,1.1,1.1,2019-01-23,0350,T,66,6.0NRT,300.7,10,D
16.307,101.045,319.8,1,1,2019-01-23,0350,T,69,6.0NRT,302.2,10.6,D
16.068,102.634,318.1,1,1,2019-01-23,0350,T,61,6.0NRT,303.3,7.4,D
16.066,102.644,320.4,1,1,2019-01-23,0350,T,71,6.0NRT,303.3,9.5,D
16.058,102.646,320.5,1.1,1,2019-01-23,0350,T,63,6.0NRT,304.4,10,D
16.369,100.486,326,1,1,2019-01-23,0350,T,75,6.0NRT,306.9,13.6,D
16.518,99.3,318.5,1.1,1.1,2019-01-23,0350,T,62,6.0NRT,300.7,11,D
16.084,102.288,317,1,1,2019-01-23,0350,T,64,6.0NRT,301.9,7.8,D
16.474,99.481,315.6,1.1,1,2019-01-23,0350,T,62,6.0NRT,298.4,8.2,D
16.42,99.415,314.5,1.1,1,2019-01-23,0350,T,47,6.0NRT,300.2,4.8,D
16.419,99.425,316.6,1.1,1,2019-01-23,0350,T,62,6.0NRT,301.5,6.6,D
16.204,100.932,317.2,1,1,2019-01-23,0350,T,22,6.0NRT,303.9,5.8,D
16.202,100.941,327.7,1,1,2019-01-23,0350,T,80,6.0NRT,304.3,16.9,D
16.195,100.93,318.3,1,1,2019-01-23,0350,T,66,6.0NRT,304.4,7.3,D
16.193,100.94,321.8,1,1,2019-01-23,0350,T,73,6.0NRT,303,11,D
16.216,100.591,322.6,1,1,2019-01-23,0350,T,71,6.0NRT,307.9,8.7,D
16.077,101.545,318,1,1,2019-01-23,0350,T,65,6.0NRT,303.3,7.6,D
15.743,103.306,322.4,1.1,1.1,2019-01-23,0350,T,71,6.0NRT,303.7,12.6,D
16.113,100.608,337,1,1,2019-01-23,0350,T,87,6.0NRT,305.7,27.8,D
16.111,100.617,320.3,1,1,2019-01-23,0350,T,69,6.0NRT,304.3,7.1,D
15.666,103.485,326.2,1.1,1.1,2019-01-23,0350,T,71,6.0NRT,305.9,15.9,D
15.657,103.484,352.1,1.1,1.1,2019-01-23,0350,T,96,6.0NRT,308.5,67.2,D
15.653,103.477,334.5,1.1,1.1,2019-01-23,0350,T,85,6.0NRT,305.8,29.3,D
15.651,103.487,331,1.1,1.1,2019-01-23,0350,T,82,6.0NRT,308,22.9,D
15.858,102.079,320.1,1,1,2019-01-23,0350,T,60,6.0NRT,303.3,10.6,D
16.06,100.46,327.3,1,1,2019-01-23,0350,T,68,6.0NRT,306.4,12.4,D
16.059,100.469,341,1,1,2019-01-23,0350,T,90,6.0NRT,308.6,31.8,D
15.9,101.552,320.6,1,1,2019-01-23,0350,T,68,6.0NRT,301.1,11.4,D
15.899,101.561,325.2,1,1,2019-01-23,0350,T,75,6.0NRT,302.1,15.9,D
15.821,102.015,315.6,1,1,2019-01-23,0350,T,50,6.0NRT,302.2,5,D
16.044,100.447,323.4,1,1,2019-01-23,0350,T,57,6.0NRT,306.2,9.2,D
15.859,101.707,315.4,1,1,2019-01-23,0350,T,50,6.0NRT,303.3,5.4,D
15.869,101.576,317.1,1,1,2019-01-23,0350,T,59,6.0NRT,303.1,6,D
15.993,100.606,319.7,1,1,2019-01-23,0350,T,59,6.0NRT,305.7,5.5,D
15.613,103.075,320.8,1.1,1,2019-01-23,0350,T,67,6.0NRT,306.1,9.7,D
15.49,103.738,321.4,1.2,1.1,2019-01-23,0350,T,67,6.0NRT,303.7,10.3,D
15.48,103.737,322.6,1.2,1.1,2019-01-23,0350,T,72,6.0NRT,305.6,12,D
15.549,103.178,319,1.1,1,2019-01-23,0350,T,40,6.0NRT,305.4,6.4,D
15.191,105.318,311.3,1.5,1.2,2019-01-23,0350,T,59,6.0NRT,288.9,10.7,D
15.188,105.331,308.2,1.5,1.2,2019-01-23,0350,T,35,6.0NRT,289.6,6.8,D
15.746,101.658,316.3,1,1,2019-01-23,0350,T,48,6.0NRT,302.9,5.3,D
15.867,100.647,319.3,1,1,2019-01-23,0350,T,65,6.0NRT,303.8,6.6,D
15.88,100.496,318.2,1,1,2019-01-23,0350,T,53,6.0NRT,304.3,4,D
15.752,100.557,322.6,1,1,2019-01-23,0350,T,61,6.0NRT,307.5,6.2,D
15.806,99.524,317.9,1.1,1,2019-01-23,0355,T,51,6.0NRT,302.8,7,D
15.805,99.534,323.2,1.1,1,2019-01-23,0355,T,75,6.0NRT,303.3,12.1,D
15.3,102.882,317.8,1.1,1,2019-01-23,0355,T,57,6.0NRT,302.6,6.5,D
15.298,102.892,333.3,1.1,1,2019-01-23,0355,T,84,6.0NRT,303.4,27,D
15.629,100.45,318.9,1,1,2019-01-23,0355,T,64,6.0NRT,304.5,7.5,D
15.548,100.817,318.3,1,1,2019-01-23,0355,T,55,6.0NRT,304.6,7.5,D
15.278,102.491,319.5,1.1,1,2019-01-23,0355,T,65,6.0NRT,304.9,7.1,D
15.357,101.79,324.6,1,1,2019-01-23,0355,T,73,6.0NRT,304.2,12.8,D
15.586,100.169,321.4,1,1,2019-01-23,0355,T,68,6.0NRT,305.9,7.7,D
15.329,101.852,322.2,1,1,2019-01-23,0355,T,69,6.0NRT,302.1,11.3,D
15.328,101.862,330.2,1,1,2019-01-23,0355,T,80,6.0NRT,303.8,20.8,D
15.89,97.761,314.3,1.3,1.1,2019-01-23,0355,T,63,6.0NRT,301.4,7.9,D
15.139,102.915,321.7,1.1,1,2019-01-23,0355,T,70,6.0NRT,302.8,12.4,D
15.446,100.823,320.3,1,1,2019-01-23,0355,T,62,6.0NRT,305.4,7.4,D
15.044,103.393,316.6,1.1,1.1,2019-01-23,0355,T,59,6.0NRT,301.7,8,D
15.331,100.79,318.3,1,1,2019-01-23,0355,T,60,6.0NRT,305.4,7,D
15.09,102.09,317.2,1,1,2019-01-23,0355,T,58,6.0NRT,304.3,5.8,D
14.92,103.011,313.7,1.1,1,2019-01-23,0355,T,44,6.0NRT,299.4,5.1,D
14.765,103.067,316.3,1.1,1.1,2019-01-23,0355,T,64,6.0NRT,301.2,6.3,D
15.174,100.283,319.3,1,1,2019-01-23,0355,T,67,6.0NRT,301.5,9.3,D
15.112,100.644,323.2,1,1,2019-01-23,0355,T,73,6.0NRT,306.2,10.4,D
14.054,107.236,311.9,2.2,1.4,2019-01-23,0355,T,70,6.0NRT,288.2,22.5,D
14.929,101.632,327.3,1,1,2019-01-23,0355,T,78,6.0NRT,304.9,16.5,D
15.1,100.409,316.5,1,1,2019-01-23,0355,T,42,6.0NRT,299,9.1,D
14.704,103.051,315.4,1.1,1.1,2019-01-23,0355,T,63,6.0NRT,300.9,5.9,D
15.139,99.751,318.9,1,1,2019-01-23,0355,T,71,6.0NRT,304.6,6.1,D
14.778,102.022,319.1,1,1,2019-01-23,0355,T,65,6.0NRT,302.2,8.6,D
14.741,102.146,317.4,1,1,2019-01-23,0355,T,61,6.0NRT,301.2,6.8,D
14.01,106.57,311.8,1.9,1.4,2019-01-23,0355,T,59,6.0NRT,288.9,19.3,D
13.971,106.727,304.9,2,1.4,2019-01-23,0355,T,15,6.0NRT,280.8,11.2,D
14.798,101.401,315.1,1,1,2019-01-23,0355,T,53,6.0NRT,302.8,5,D
13.777,107.462,309.4,2.3,1.5,2019-01-23,0355,T,31,6.0NRT,284.5,15.8,D
14.969,99.917,322.2,1,1,2019-01-23,0355,T,75,6.0NRT,304.4,8.9,D
14.967,99.927,319.7,1,1,2019-01-23,0355,T,64,6.0NRT,304.3,6.6,D
14.164,105.094,310.9,1.5,1.2,2019-01-23,0355,T,57,6.0NRT,284.6,6.5,D
14.938,99.806,320.4,1,1,2019-01-23,0355,T,72,6.0NRT,303.3,7.5,D
14.937,99.816,320.9,1,1,2019-01-23,0355,T,73,6.0NRT,303.7,8.3,D
14.11,105.155,321.2,1.5,1.2,2019-01-23,0355,T,78,6.0NRT,291.1,21.3,D
14.107,105.168,322.7,1.5,1.2,2019-01-23,0355,T,79,6.0NRT,292.1,23.6,D
13.894,106.239,311.5,1.8,1.3,2019-01-23,0355,T,66,6.0NRT,285.1,17.5,D
13.891,106.256,315.5,1.8,1.3,2019-01-23,0355,T,72,6.0NRT,285.8,25.4,D
14.554,101.486,319.6,1,1,2019-01-23,0355,T,65,6.0NRT,303.9,10,D
14.553,101.495,319.8,1,1,2019-01-23,0355,T,67,6.0NRT,303.4,9.8,D
14.032,104.84,330.5,1.4,1.2,2019-01-23,0355,T,84,6.0NRT,289.1,38.9,D
14.029,104.853,326,1.4,1.2,2019-01-23,0355,T,72,6.0NRT,292.9,29.1,D
13.938,105.343,328,1.6,1.2,2019-01-23,0355,T,83,6.0NRT,295.4,35.2,D
14.574,101.047,328.5,1,1,2019-01-23,0355,T,81,6.0NRT,305.1,16.8,D
13.82,105.778,310.3,1.7,1.3,2019-01-23,0355,T,44,6.0NRT,285.5,10.9,D
14.562,101.064,317.2,1,1,2019-01-23,0355,T,63,6.0NRT,303.4,5.5,D
14.561,101.074,317.2,1,1,2019-01-23,0355,T,56,6.0NRT,304.2,6,D
13.951,104.7,321,1.4,1.2,2019-01-23,0355,T,75,6.0NRT,283.7,21.6,D
13.949,104.713,313,1.4,1.2,2019-01-23,0355,T,40,6.0NRT,282.2,9.7,D
13.595,106.841,316.6,2.1,1.4,2019-01-23,0355,T,52,6.0NRT,284.9,28.4,D
13.939,104.711,316.4,1.4,1.2,2019-01-23,0355,T,50,6.0NRT,283.6,14.2,D
14.454,101.36,339.8,1,1,2019-01-23,0355,T,90,6.0NRT,297.1,41.7,D
14.452,101.369,341.2,1,1,2019-01-23,0355,T,91,6.0NRT,297.7,44,D
13.881,104.862,319.1,1.5,1.2,2019-01-23,0355,T,73,6.0NRT,296.2,14.4,D
13.849,104.925,333.8,1.5,1.2,2019-01-23,0355,T,86,6.0NRT,297.9,42.1,D
14.006,103.977,312.9,1.3,1.1,2019-01-23,0355,T,41,6.0NRT,294.9,6.4,D
13.854,104.933,319.3,1.5,1.2,2019-01-23,0355,T,42,6.0NRT,297.5,12.1,D
13.845,104.918,323.1,1.5,1.2,2019-01-23,0355,T,77,6.0NRT,298,19.2,D
13.843,104.931,319.3,1.5,1.2,2019-01-23,0355,T,72,6.0NRT,296.8,12.5,D
13.841,104.876,315.5,1.5,1.2,2019-01-23,0355,T,41,6.0NRT,293.9,8.5,D
13.699,105.333,322,1.6,1.2,2019-01-23,0355,T,67,6.0NRT,292.3,25.8,D
14.404,100.694,317,1,1,2019-01-23,0355,T,67,6.0NRT,303.5,7.8,D
13.834,104.086,317.2,1.3,1.1,2019-01-23,0355,T,65,6.0NRT,298,8.8,D
13.949,103.313,318.2,1.2,1.1,2019-01-23,0355,T,39,6.0NRT,298.6,6.3,D
13.93,103.365,319.5,1.2,1.1,2019-01-23,0355,T,60,6.0NRT,300.3,9.1,D
14.296,100.681,315.5,1,1,2019-01-23,0355,T,62,6.0NRT,300.7,6.2,D
13.982,102.699,332.9,1.1,1,2019-01-23,0355,T,84,6.0NRT,304.1,25.1,D
13.262,107.099,318.9,2.2,1.4,2019-01-23,0355,T,69,6.0NRT,290.8,27.2,D
13.589,104.889,309.9,1.5,1.2,2019-01-23,0355,T,39,6.0NRT,283.2,6.2,D
14.009,101.798,316.9,1,1,2019-01-23,0355,T,62,6.0NRT,301.5,6.3,D
13.123,107.211,315.1,2.2,1.4,2019-01-23,0355,T,72,6.0NRT,293.1,18.6,D
13.12,107.231,327.7,2.2,1.5,2019-01-23,0355,T,84,6.0NRT,291.8,61.6,D
13.554,104.433,318,1.4,1.2,2019-01-23,0355,T,69,6.0NRT,286,15.7,D
13.484,104.603,315.2,1.4,1.2,2019-01-23,0355,T,44,6.0NRT,295.4,10.6,D
12.986,107.391,310.2,2.3,1.5,2019-01-23,0355,T,42,6.0NRT,287,19.9,D
14.286,99.03,317.4,1.1,1,2019-01-23,0355,T,46,6.0NRT,300.9,10.8,D
13.505,104.228,314.3,1.3,1.1,2019-01-23,0355,T,43,6.0NRT,293.1,9.5,D
12.989,107.386,313.5,2.3,1.5,2019-01-23,0355,T,53,6.0NRT,288.7,26.3,D
13.66,103.111,324,1.2,1.1,2019-01-23,0355,T,74,6.0NRT,302.8,11.1,D
13.713,102.709,317.6,1.1,1,2019-01-23,0355,T,61,6.0NRT,302.4,5.5,D
13.752,102.211,317.7,1.1,1,2019-01-23,0355,T,62,6.0NRT,301.3,6.9,D
13.549,103.377,320.5,1.2,1.1,2019-01-23,0355,T,48,6.0NRT,303.4,7.1,D
13.65,102.642,319.2,1.1,1,2019-01-23,0355,T,66,6.0NRT,301.5,8.4,D
13.4,104.242,324.7,1.3,1.1,2019-01-23,0355,T,78,6.0NRT,301,18.1,D
13.345,104.386,319.3,1.4,1.2,2019-01-23,0355,T,38,6.0NRT,301,10.2,D
13.503,103.21,321.4,1.2,1.1,2019-01-23,0355,T,71,6.0NRT,302,14.8,D
12.884,106.839,312.9,2.1,1.4,2019-01-23,0355,T,41,6.0NRT,290.2,20.1,D
13.168,104.912,308.5,1.5,1.2,2019-01-23,0355,T,50,6.0NRT,289.5,11,D
13.456,102.927,328.6,1.1,1.1,2019-01-23,0355,T,80,6.0NRT,303.1,19.6,D
13.104,105.029,339.2,1.5,1.2,2019-01-23,0355,T,90,6.0NRT,287,71.8,D
13.101,105.042,347.5,1.5,1.2,2019-01-23,0355,T,94,6.0NRT,285.4,100.7,D
13.093,105.027,308.7,1.5,1.2,2019-01-23,0355,T,53,6.0NRT,285.6,9.5,D
13.09,105.041,307.8,1.5,1.2,2019-01-23,0355,T,42,6.0NRT,284.3,8.8,D
13.1,105.036,350,1.5,1.2,2019-01-23,0355,T,96,6.0NRT,286.8,111.4,D
13.097,105.05,308.1,1.5,1.2,2019-01-23,0355,T,41,6.0NRT,282.6,9.3,D
13.398,102.828,321.3,1.1,1.1,2019-01-23,0355,T,71,6.0NRT,296.7,10.2,D
13.404,102.61,323.8,1.1,1,2019-01-23,0355,T,75,6.0NRT,302.4,12.8,D
13.404,102.441,319,1.1,1,2019-01-23,0355,T,67,6.0NRT,303.7,6.5,D
13.865,99.135,327.7,1.1,1,2019-01-23,0355,T,80,6.0NRT,302.7,20.6,D
13.855,99.134,340.8,1.1,1,2019-01-23,0355,T,90,6.0NRT,302.7,42.1,D
13.241,103.116,321.7,1.2,1.1,2019-01-23,0355,T,73,6.0NRT,302.4,12.8,D
13.221,103.031,326.5,1.2,1.1,2019-01-23,0355,T,79,6.0NRT,300.7,16.7,D
13.219,103.042,320.1,1.2,1.1,2019-01-23,0355,T,57,6.0NRT,302.6,8.3,D
12.866,104.857,310.6,1.5,1.2,2019-01-23,0355,T,52,6.0NRT,287.2,11.1,D
12.864,104.871,306.9,1.5,1.2,2019-01-23,0355,T,32,6.0NRT,285.8,7.4,D
13.075,102.657,320.6,1.1,1.1,2019-01-23,0355,T,72,6.0NRT,304.4,8.9,D
12.926,103.608,311.8,1.3,1.1,2019-01-23,0355,T,53,6.0NRT,295.1,10.2,D
13.303,101.037,316.9,1,1,2019-01-23,0355,T,46,6.0NRT,301.6,7.6,D
12.931,103.391,316.8,1.2,1.1,2019-01-23,0355,T,58,6.0NRT,301.2,8.8,D
12.884,103.555,315.8,1.2,1.1,2019-01-23,0355,T,65,6.0NRT,298,12.3,D
12.546,105.465,306.6,1.7,1.3,2019-01-23,0355,T,47,6.0NRT,285.6,9.2,D
12.516,104.944,311.3,1.6,1.2,2019-01-23,0355,T,52,6.0NRT,293.3,13.6,D
12.589,103.99,321.6,1.3,1.1,2019-01-23,0355,T,74,6.0NRT,302.5,16.5,D
12.37,105.133,319,1.6,1.2,2019-01-23,0355,T,74,6.0NRT,290.5,22.1,D
12.149,106.301,318.2,2,1.4,2019-01-23,0355,T,76,6.0NRT,292.6,26.9,D
12.643,103.269,320.2,1.2,1.1,2019-01-23,0355,T,71,6.0NRT,283.3,17,D
12.158,106.297,320,2,1.4,2019-01-23,0355,T,77,6.0NRT,292.7,31.4,D
12.556,103.617,317.6,1.3,1.1,2019-01-23,0355,T,68,6.0NRT,297.1,10.9,D
12.587,103.165,319,1.2,1.1,2019-01-23,0355,T,46,6.0NRT,299.2,10.2,D
12.582,103.196,315.8,1.2,1.1,2019-01-23,0355,T,40,6.0NRT,295.2,9.9,D
12.581,103.206,328.6,1.2,1.1,2019-01-23,0355,T,81,6.0NRT,295.6,28.2,D
12.63,102.834,322.7,1.1,1.1,2019-01-23,0355,T,74,6.0NRT,300.2,13,D
12.628,102.845,321.9,1.1,1.1,2019-01-23,0355,T,73,6.0NRT,301.4,12.1,D
12.532,103.249,326,1.2,1.1,2019-01-23,0355,T,79,6.0NRT,298.8,21.5,D
12.59,102.811,320.7,1.1,1.1,2019-01-23,0355,T,68,6.0NRT,302.8,9.4,D
12.588,102.821,320.6,1.1,1.1,2019-01-23,0355,T,70,6.0NRT,302.8,8.8,D
12.347,104.088,322.6,1.4,1.2,2019-01-23,0355,T,76,6.0NRT,299.8,18.2,D
12.477,103.151,322,1.2,1.1,2019-01-23,0355,T,48,6.0NRT,300.1,13.1,D
12.449,103.326,318.2,1.2,1.1,2019-01-23,0355,T,51,6.0NRT,300.8,7.8,D
12.731,101.468,311.4,1,1,2019-01-23,0355,T,29,6.0NRT,296.8,3.9,D
12.447,103.331,320.7,1.2,1.1,2019-01-23,0355,T,73,6.0NRT,301,11.1,D
12.344,103.919,325.6,1.3,1.1,2019-01-23,0355,T,79,6.0NRT,302.1,22.3,D
12.344,103.857,314.2,1.3,1.1,2019-01-23,0355,T,54,6.0NRT,299,7.1,D
12.406,103.336,317.6,1.2,1.1,2019-01-23,0355,T,66,6.0NRT,302,7.4,D
12.282,103.92,321.2,1.3,1.1,2019-01-23,0355,T,73,6.0NRT,296.9,20.9,D
12.28,103.933,320.1,1.3,1.1,2019-01-23,0355,T,73,6.0NRT,297.9,20,D
12.373,103.144,327.6,1.2,1.1,2019-01-23,0355,T,81,6.0NRT,303.4,19.8,D
12.367,103.187,322.5,1.2,1.1,2019-01-23,0355,T,76,6.0NRT,300.3,14,D
12.313,103.213,318.4,1.2,1.1,2019-01-23,0355,T,60,6.0NRT,302.6,8.7,D
12.173,104.085,317.8,1.4,1.2,2019-01-23,0355,T,63,6.0NRT,302,11,D
12.308,103.178,316.9,1.2,1.1,2019-01-23,0355,T,64,6.0NRT,299.7,8.2,D
12.307,103.189,337.2,1.2,1.1,2019-01-23,0355,T,88,6.0NRT,300.9,39.7,D
12.326,103.004,317.8,1.2,1.1,2019-01-23,0355,T,54,6.0NRT,301.4,11.5,D
12.313,103.023,341,1.2,1.1,2019-01-23,0355,T,91,6.0NRT,301.8,46.1,D
12.311,103.034,326.7,1.2,1.1,2019-01-23,0355,T,80,6.0NRT,301.8,20,D
12.309,103.028,334.6,1.2,1.1,2019-01-23,0355,T,82,6.0NRT,302.1,36,D
12.269,103.155,314.8,1.2,1.1,2019-01-23,0355,T,64,6.0NRT,299.6,6.6,D
12.317,102.602,316.6,1.1,1.1,2019-01-23,0355,T,71,6.0NRT,302,8.2,D
12.221,102.811,310.4,1.2,1.1,2019-01-23,0355,T,60,6.0NRT,299.1,9,D
12.219,102.822,313.6,1.2,1.1,2019-01-23,0355,T,67,6.0NRT,297.6,12.4,D
11.836,104.391,317.4,1.5,1.2,2019-01-23,0355,T,72,6.0NRT,290.1,14.8,D
11.839,104.198,311.9,1.4,1.2,2019-01-23,0355,T,63,6.0NRT,292.6,6.6,D
11.803,104.089,318.3,1.4,1.2,2019-01-23,0355,T,73,6.0NRT,298.2,12,D
11.801,104.102,318,1.4,1.2,2019-01-23,0355,T,74,6.0NRT,298.9,11.9,D
11.793,104.087,318.2,1.4,1.2,2019-01-23,0355,T,41,6.0NRT,300.1,11.4,D
11.764,104.134,315.8,1.4,1.2,2019-01-23,0355,T,64,6.0NRT,298.6,9.5,D
11.707,104.453,318.8,1.5,1.2,2019-01-23,0355,T,59,6.0NRT,298.9,13.9,D
11.814,102.864,316,1.2,1.1,2019-01-23,0355,T,53,6.0NRT,299.5,10.7,D
11.549,103.952,321.3,1.4,1.2,2019-01-23,0355,T,53,6.0NRT,297.2,22.2,D
11.531,103.818,315.5,1.3,1.2,2019-01-23,0355,T,59,6.0NRT,298.8,9.1,D
10.955,104.131,304.1,1.4,1.2,2019-01-23,0355,T,30,6.0NRT,284.7,7.2,D
5.907,100.62,319.3,1.1,1,2019-01-23,0355,T,75,6.0NRT,301.4,10.7,D
5.886,100.695,313.5,1.1,1,2019-01-23,0355,T,61,6.0NRT,296.9,7,D
5.26,100.758,314.2,1.1,1,2019-01-23,0355,T,68,6.0NRT,299,7.1,D
4.514,101.043,320.6,1.1,1.1,2019-01-23,0355,T,43,6.0NRT,302.1,9.5,D
4.323,101.15,315.4,1.2,1.1,2019-01-23,0355,T,29,6.0NRT,300.5,9.8,D
3.744,101.52,315.6,1.2,1.1,2019-01-23,0355,T,66,6.0NRT,297.5,10.4,D
3.367,101.577,316.4,1.3,1.1,2019-01-23,0355,T,33,6.0NRT,299.5,8.9,D
3.148,102.021,316.4,1.4,1.2,2019-01-23,0355,T,70,6.0NRT,294.3,16.9,D
3.146,102.033,315,1.4,1.2,2019-01-23,0355,T,66,6.0NRT,293.1,15.4,D
2.921,101.482,315,1.3,1.1,2019-01-23,0355,T,24,6.0NRT,295,7.8,D
2.025,98.965,306.2,1,1,2019-01-23,0355,T,32,6.0NRT,284.5,4.8,D
12.846,121.014,311.2,1,1,2019-01-23,0520,A,43,6.0NRT,295.1,7.1,D
14.848,120.104,318.6,1.1,1,2019-01-23,0520,A,65,6.0NRT,294.6,9.7,D
15.053,120.494,319.7,1,1,2019-01-23,0520,A,35,6.0NRT,298.8,8.4,D
15.064,120.502,322,1,1,2019-01-23,0520,A,70,6.0NRT,298.7,11.3,D
15.063,120.492,328.4,1,1,2019-01-23,0520,A,83,6.0NRT,299.4,19.1,D
15.232,120.328,314.6,1,1,2019-01-23,0520,A,51,6.0NRT,292.7,7.5,D
15.23,120.318,326.5,1,1,2019-01-23,0520,A,81,6.0NRT,297.9,19.6,D
16.27,120.68,318.9,1,1,2019-01-23,0520,A,66,6.0NRT,296.9,10.9,D
17.77,120.8,316.2,1,1,2019-01-23,0520,A,51,6.0NRT,298.8,7.7,D
17.779,120.799,319.3,1,1,2019-01-23,0520,A,67,6.0NRT,300,10.7,D
21.858,109.821,300.8,3.8,1.8,2019-01-23,0520,A,41,6.0NRT,289.3,20.4,D
23.057,114.225,307.7,1.7,1.3,2019-01-23,0520,A,66,6.0NRT,293.5,13.5,D
23.055,114.209,305.4,1.7,1.3,2019-01-23,0520,A,61,6.0NRT,293.2,10.8,D
22.65,110.902,307.5,3,1.7,2019-01-23,0520,A,66,6.0NRT,289,39.8,D
22.651,110.896,304.4,3,1.7,2019-01-23,0520,A,59,6.0NRT,288.7,30,D
23.849,117.313,308,1.1,1,2019-01-23,0520,A,51,6.0NRT,292.1,7.8,D
23.858,117.312,315.6,1.1,1,2019-01-23,0520,A,76,6.0NRT,292.6,15,D
23.856,117.301,303.6,1.1,1,2019-01-23,0520,A,41,6.0NRT,291.7,5.3,D
23.996,117.301,315.6,1.1,1,2019-01-23,0520,A,76,6.0NRT,291.6,14,D
24.003,117.304,308.2,1.1,1,2019-01-23,0520,A,67,6.0NRT,291.6,8.8,D
24.002,117.294,311.8,1.1,1,2019-01-23,0520,A,72,6.0NRT,291.9,12,D
24.041,117.363,312.1,1.1,1,2019-01-23,0520,A,72,6.0NRT,292.5,11.5,D
24.04,117.353,316.6,1.1,1,2019-01-23,0520,A,77,6.0NRT,291.6,16.1,D
24.049,117.351,306.8,1.1,1,2019-01-23,0520,A,25,6.0NRT,289.7,7,D
24.059,116.713,305.9,1.2,1.1,2019-01-23,0520,A,62,6.0NRT,288.6,9.5,D
24.057,116.703,315.5,1.2,1.1,2019-01-23,0520,A,76,6.0NRT,290.3,18.3,D
24.034,116.057,300.8,1.3,1.1,2019-01-23,0520,A,40,6.0NRT,287.8,6.4,D
24.484,117.526,312.3,1.1,1,2019-01-23,0520,A,65,6.0NRT,290,11.2,D
24.497,117.507,311.2,1.1,1,2019-01-23,0520,A,71,6.0NRT,291.5,11.2,D
24.965,116.033,310.4,1.2,1.1,2019-01-23,0520,A,70,6.0NRT,289.1,13.7,D
25.84,117.771,320.7,1,1,2019-01-23,0520,A,80,6.0NRT,288.9,20.6,D
28.312,118.274,302.1,1,1,2019-01-23,0520,A,51,6.0NRT,288.9,5.3,D
28.218,116.899,301.3,1,1,2019-01-23,0520,A,43,6.0NRT,289.7,4,D
28.332,117.225,302.8,1,1,2019-01-23,0520,A,51,6.0NRT,291.7,4.9,D
28.321,116.916,319.5,1,1,2019-01-23,0520,A,79,6.0NRT,290.4,17.5,D
28.526,115.874,303.3,1.1,1.1,2019-01-23,0520,A,35,6.0NRT,289.6,4.4,D
28.081,113.044,300.7,1.6,1.3,2019-01-23,0520,A,41,6.0NRT,290.5,8,D
