latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.32458,100.23103,297.1,0.55,0.43,2019-01-22,1836,N,nominal,1.0NRT,284.1,1.5,N
16.94844,102.88023,300.9,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,287.5,1.6,N
16.90967,103.09396,312.3,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.9,0.7,N
16.87342,103.12714,302.6,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.9,N
16.65753,104.52481,306.1,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.4,0.7,N
16.84641,103.26219,301.5,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.5,0.3,N
16.7483,103.86857,305,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,290.5,0.8,N
16.63647,104.57288,300.2,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.3,0.6,N
16.91516,102.67575,304.8,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.2,1.3,N
16.91172,102.67513,304.4,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,290.7,0.8,N
16.82365,103.1347,303.4,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.3,0.9,N
16.82148,103.00571,299.6,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,287.1,0.5,N
16.98874,101.78687,300.1,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,289.9,1.2,N
16.67085,103.93407,312.7,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,290.4,1,N
17.76351,95.65112,308.8,0.36,0.58,2019-01-22,1836,N,nominal,1.0NRT,287.2,0.7,N
16.96941,101.8965,302.6,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.9,N
16.59233,104.37713,299.7,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.1,0.3,N
16.87965,102.4436,304.3,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,288.9,0.9,N
16.74015,103.38695,311.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.3,1.4,N
17.12767,100.62674,301.2,0.52,0.41,2019-01-22,1836,N,nominal,1.0NRT,291.1,1,N
16.93727,101.96877,299.4,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,284.2,0.5,N
16.59753,104.21173,299.2,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.1,0.4,N
16.59043,104.10298,318.9,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.9,1.3,N
16.5727,104.152,310.7,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.7,0.7,N
16.57215,104.15562,298.4,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.4,0.7,N
16.55938,104.23868,303.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.3,0.5,N
16.73194,103.06938,315.2,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.7,1.6,N
16.55607,104.23811,305.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.3,1,N
16.50385,104.5097,307,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.6,0.6,N
16.50089,104.50973,305.1,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.7,0.7,N
16.70621,103.12449,332.6,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.3,2.3,N
16.70677,103.1207,304,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.8,1.6,N
16.73305,102.89831,302.8,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.8,1.1,N
16.73021,102.89392,316.2,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.6,1.1,N
16.72963,102.89777,310.8,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.2,1.1,N
16.83501,102.15667,301.1,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,279.6,0.6,N
16.83442,102.16075,301.3,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,279.8,0.6,N
16.93135,101.38004,301.1,0.47,0.4,2019-01-22,1836,N,nominal,1.0NRT,290.9,1.6,N
16.73025,102.67973,299,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.3,1,N
16.58839,103.18736,300.4,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.3,0.4,N
16.589,103.11406,336.7,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,291.2,7.2,N
16.77076,101.87813,295.2,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,274.9,0.4,N
16.57712,103.17012,318.1,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,290,1.4,N
16.57655,103.1739,317.4,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,291,2.5,N
16.55232,103.31203,299.1,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.7,0.4,N
16.74346,101.94165,302.1,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,286.1,0.8,N
16.64724,102.57978,307.5,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.3,1.1,N
16.74065,101.83413,295.1,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,278.1,0.7,N
16.28593,104.86355,304.8,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,286.9,0.5,N
16.61046,102.58985,304.1,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,290.2,0.6,N
16.4828,103.40752,304,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.5,0.9,N
16.48224,103.41122,310.4,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.6,0.8,N
16.59723,102.58375,306.7,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,290.6,1.4,N
16.59378,102.58318,307.6,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,291,1.1,N
16.5909,102.57867,314.4,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.8,1.1,N
16.59033,102.58259,309,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,290.8,1.1,N
16.25642,104.79239,297.6,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,287,0.2,N
16.45599,103.44866,303.8,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,291.4,0.8,N
16.45263,103.44812,317.5,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.1,1,N
16.68143,101.80149,300.9,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,278.2,1,N
16.55262,102.65781,301.2,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.6,0.4,N
16.72468,101.34355,300.7,0.47,0.4,2019-01-22,1836,N,nominal,1.0NRT,289.3,0.8,N
16.72104,101.3429,306.1,0.47,0.4,2019-01-22,1836,N,nominal,1.0NRT,289.4,0.8,N
16.5234,102.71274,313.8,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.3,1,N
16.50511,102.78904,306.1,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.6,1.1,N
16.60125,102.03108,302,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,277.6,0.4,N
16.59772,102.03053,296.7,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,279.3,0.4,N
16.52842,101.83543,300.6,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,288.6,0.5,N
16.26441,103.62618,301.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.8,0.5,N
16.62611,101.11593,306.6,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,292,0.8,N
16.51364,101.88806,295.3,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,279.3,0.9,N
16.41217,102.46849,299.2,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,287.3,0.6,N
16.34699,102.49145,304.2,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.2,0.8,N
16.34642,102.49532,310.4,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.8,1.1,N
16.44609,101.78548,303.5,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,283.4,1,N
16.44254,101.78483,300.3,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,284.1,0.7,N
16.44195,101.78892,306.4,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,284.5,1.1,N
16.34421,102.43816,299.2,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,284.8,0.5,N
16.34014,102.44177,304.5,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,286.5,0.7,N
16.12401,103.883,298.9,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.7,0.4,N
16.50833,101.08121,300.8,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,286.1,0.7,N
16.40575,101.81318,306.5,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,286,1.4,N
15.70555,106.31516,299.2,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.5,0.4,N
16.49786,101.07504,295.1,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,280.1,0.6,N
16.30322,102.42777,298,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,287.9,0.2,N
16.30266,102.4316,299.2,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,288.5,0.4,N
16.2992,102.43105,297.7,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,287.4,0.6,N
16.29865,102.43488,308.4,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,288.6,0.6,N
16.30779,102.347,303.6,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.9,1,N
16.30722,102.35097,298.7,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,288.6,0.5,N
16.64923,99.76189,333.7,0.38,0.43,2019-01-22,1836,N,nominal,1.0NRT,291.2,2.9,N
16.64865,99.76639,303.9,0.57,0.43,2019-01-22,1836,N,nominal,1.0NRT,289.7,1.3,N
16.25813,102.5927,302.3,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.5,0.9,N
16.25756,102.5966,307.3,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.9,N
16.35252,101.88177,297.8,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,281.6,0.6,N
16.65131,99.7653,326.5,0.57,0.43,2019-01-22,1836,N,nominal,1.0NRT,291.7,3.4,N
16.3529,101.8833,297.7,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,281.1,0.7,N
16.6473,99.76473,304.6,0.57,0.43,2019-01-22,1836,N,nominal,1.0NRT,288.9,1,N
16.34937,101.88267,299.9,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,281.3,0.7,N
16.34584,101.88203,304,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,281.8,0.7,N
16.34232,101.88132,301.3,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,282.4,1.1,N
16.70748,99.191,311.4,0.41,0.45,2019-01-22,1836,N,nominal,1.0NRT,290,2,N
16.00874,103.97182,312.2,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.1,1.1,N
15.9977,103.91077,301.4,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,290.5,0.7,N
16.14425,102.91748,299,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.9,0.5,N
16.14085,102.91694,303.2,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.2,0.7,N
16.21098,102.19397,319.5,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,287.3,2.3,N
15.69832,105.52863,301.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.5,0.8,N
15.54387,106.3185,301.9,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.4,0.5,N
16.30178,101.04482,306.1,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,284.9,1.5,N
16.08892,102.34332,305.5,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.1,0.8,N
15.48954,106.20424,301.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,285.9,0.5,N
15.49575,106.12478,297.1,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,286.3,0.3,N
15.47967,106.22175,298.8,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,286.5,0.5,N
16.08589,102.2904,325.4,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,292.4,2.1,N
16.08646,102.28646,315.9,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,292.6,2.1,N
16.08358,102.2817,310.5,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,292.2,1,N
16.083,102.28578,305.3,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.7,1,N
16.08194,102.28251,305.9,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.9,0.8,N
15.47087,106.03685,309,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.6,0.6,N
15.4675,106.03626,298.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.1,0.6,N
16.08531,101.94109,298.9,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,285.1,0.7,N
16.08179,101.94054,325.8,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,285.8,2.6,N
16.41713,99.41705,301.9,0.4,0.44,2019-01-22,1836,N,nominal,1.0NRT,290.4,1.8,N
16.1895,100.80037,317,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,286.7,2.1,N
16.18577,100.79974,311.1,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,288,2.1,N
16.13739,101.15479,305.7,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,290.1,0.8,N
16.16572,100.91965,302.3,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,277.8,1.3,N
16.18933,100.7975,306.2,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,284.5,2,N
16.18865,100.80228,317.1,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,288.8,3.7,N
16.13817,101.15656,305.9,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,289.2,0.6,N
16.16484,100.91657,303.9,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,278.9,1.1,N
16.03572,101.73962,313.7,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,282.5,1.8,N
15.45307,105.54316,300,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.7,0.2,N
16.06454,101.4376,303.2,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,291.8,1.2,N
16.1317,100.93661,322.7,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,289.5,1.6,N
16.13237,100.93181,304.9,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,288.9,1.9,N
15.66556,103.98232,300.6,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.8,0.4,N
15.95346,101.88345,301.9,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,285.6,0.6,N
15.95287,101.88757,298.4,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,285.6,0.4,N
15.64124,103.98567,308.2,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.1,1,N
15.63792,103.98512,307.2,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.3,1,N
15.67408,103.53178,301,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.6,0.3,N
15.28521,105.9938,302,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,287.9,0.4,N
15.65013,103.64339,322.1,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.6,2.5,N
15.6663,103.49313,313.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.7,1.1,N
15.66352,103.48895,307.8,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.9,0.9,N
15.66296,103.49259,299.1,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.4,0.5,N
15.27034,105.91512,314.8,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.6,1.8,N
15.49731,104.43173,297.9,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,285.9,0.3,N
15.6362,103.44333,322.6,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.7,2.3,N
15.24438,105.92577,314,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.1,1.2,N
14.99001,107.40408,300,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,284,0.7,N
15.24878,105.83558,319.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.1,1.6,N
15.59619,103.54894,304.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.1,0.6,N
15.59564,103.55258,299.2,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.8,0.6,N
15.86277,101.71017,298.6,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,284.4,0.7,N
15.85921,101.70965,301.2,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,284,0.7,N
15.96157,100.89362,308.2,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,291.7,0.8,N
15.54529,103.74866,319.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.9,1.5,N
15.58051,103.47169,341.7,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,291.6,3.4,N
15.96034,100.89155,304.8,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,291.7,0.6,N
15.57914,103.46846,308.6,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.8,1.1,N
15.57858,103.47211,315.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.6,1.3,N
15.85058,101.57762,299.4,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,279.1,0.9,N
15.8463,101.60709,309.2,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,286.1,1.2,N
15.847,101.57706,297.4,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,280.4,0.5,N
15.84639,101.58129,296.8,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,281.1,0.5,N
15.80734,101.77538,307.4,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,280.7,0.8,N
15.61388,103.08178,306,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.8,1,N
15.61107,103.07752,324.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,291,2.6,N
15.61163,103.0738,307.3,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.3,1,N
15.60657,103.08441,302.2,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.5,0.3,N
15.76469,101.99433,302.9,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.1,0.4,N
15.83957,101.42458,300.1,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,281.2,2,N
15.83889,101.42932,296.4,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,275,0.7,N
15.83728,101.41484,305.1,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,287.2,1.8,N
15.83367,101.41425,319.6,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,287.7,2.7,N
15.83172,101.42804,303.2,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,278.8,1.1,N
15.76481,101.64154,311.8,0.45,0.39,2019-01-22,1836,N,nominal,1.0NRT,285.3,1.5,N
15.38286,104.12384,305.2,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.1,0.5,N
15.37955,104.12329,306.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.5,0.5,N
15.33845,104.36548,297.7,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,287.1,0.3,N
15.83191,100.97292,300.7,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,289.2,0.7,N
15.82976,100.97034,320.5,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,288.6,2.1,N
15.82912,100.97483,313.6,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,286.5,2.1,N
15.87154,100.64848,297.1,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,259.6,0.9,N
15.82941,100.81242,301.2,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,290.5,0.3,N
15.43259,103.47126,311,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.7,0.9,N
15.42925,103.47072,327.6,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.3,3,N
15.53324,102.75832,301,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,290,0.5,N
15.51799,102.81394,300.5,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.2,0.5,N
14.96264,106.29738,309.7,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.1,1.9,N
14.963,106.27408,301.5,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.3,0.9,N
14.99275,105.96751,299.1,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.3,0.8,N
15.70748,101.22803,330.3,0.47,0.4,2019-01-22,1836,N,nominal,1.0NRT,289.4,3.5,N
14.9854,105.97005,302.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.5,0.6,N
15.42772,103.11705,302.9,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,290.4,0.6,N
15.59149,101.97301,329.9,0.43,0.38,2019-01-22,1836,N,nominal,1.0NRT,291.3,3.5,N
15.65337,101.37258,308.2,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,288.3,1.3,N
15.64976,101.37203,312.8,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,285.1,1.3,N
15.42446,102.88023,327,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.9,2.4,N
15.73272,100.7624,309,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,293.6,1.5,N
15.42784,102.8577,300.5,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.5,N
15.72898,100.76189,306.8,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,293.6,1.5,N
15.28835,103.72984,305.3,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,290.4,0.6,N
15.15718,104.50726,301.8,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,288.1,0.4,N
14.85806,106.19054,298.6,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.6,0.6,N
14.81025,106.45672,305.5,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,287.4,5.9,N
14.80747,106.45228,333,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,294.1,5.9,N
14.80682,106.45612,301.9,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.2,5.9,N
14.87395,105.98921,298.4,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.3,0.3,N
15.31618,103.11825,300,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.9,0.4,N
15.53104,101.36932,297,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,273.9,0.7,N
15.59828,100.84296,303.7,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,292.1,1.3,N
14.86703,105.57894,302.4,0.39,0.37,2019-01-22,1836,N,nominal,1.0NRT,291.5,0.8,N
14.68584,106.57146,303.3,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.4,N
14.66106,106.57108,302.2,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.1,0.5,N
14.61363,106.50392,301.2,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.9,0.9,N
14.61083,106.49944,309,0.42,0.38,2019-01-22,1836,N,nominal,1.0NRT,290.3,0.9,N
15.47225,100.83999,301.3,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,290.8,0.4,N
15.44823,100.82255,304.9,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,291.9,1.5,N
15.035,103.30756,307.6,0.39,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.6,0.7,N
15.37623,100.94247,317,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,293.2,1.9,N
15.37254,100.94199,308.4,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,292.5,1.9,N
15.36458,100.94525,304.2,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,284.6,0.4,N
15.05773,102.60504,300.1,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.6,0.5,N
15.05432,102.6045,300.7,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.5,N
15.45402,99.72657,301.6,0.56,0.43,2019-01-22,1836,N,nominal,1.0NRT,283.8,2.5,N
15.27893,100.97586,306.7,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,292,1.5,N
15.3319,100.57605,328.4,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,290,3,N
14.55147,105.71124,306.8,0.4,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.4,0.7,N
15.32816,100.57545,308.6,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,290.2,1.4,N
15.32749,100.58025,304,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,291,1,N
15.32685,100.58475,303.5,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,291.4,1,N
15.32377,100.57949,307.9,0.5,0.41,2019-01-22,1836,N,nominal,1.0NRT,289.8,1,N
15.23525,100.88692,314,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,286.7,1.5,N
15.22733,100.86279,316.2,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,294.2,1.3,N
15.2267,100.86728,306.3,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,292.3,1.3,N
15.16495,101.25624,302.1,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,291.2,0.6,N
14.26121,107.05209,299.4,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,287.7,0.5,N
15.16134,101.25568,317.9,0.46,0.39,2019-01-22,1836,N,nominal,1.0NRT,285.6,0.6,N
14.24009,107.09042,299.1,0.44,0.39,2019-01-22,1836,N,nominal,1.0NRT,286.8,0.6,N
15.17761,101.03333,301.4,0.47,0.4,2019-01-22,1836,N,nominal,1.0NRT,291.3,0.4,N
14.37608,106.22706,300.4,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,289.7,0.5,N
14.93091,102.49561,324.6,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,291.2,1.8,N
14.93766,102.33198,305.9,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,291.5,0.8,N
15.10668,100.90059,304,0.48,0.4,2019-01-22,1836,N,nominal,1.0NRT,288.1,0.7,N
14.27985,106.27706,300,0.41,0.37,2019-01-22,1836,N,nominal,1.0NRT,287.1,0.4,N
14.2616,106.28666,300,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,288.8,0.7,N
14.25782,106.30968,299.9,0.42,0.37,2019-01-22,1836,N,nominal,1.0NRT,287.3,0.6,N
15.11787,100.64657,295.5,0.49,0.4,2019-01-22,1836,N,nominal,1.0NRT,281.7,0.2,N
13.86174,108.46046,332,0.53,0.42,2019-01-22,1836,N,nominal,1.0NRT,285.7,4.7,N
14.57817,104.05479,306.2,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,289.8,0.8,N
14.57486,104.05424,343.5,0.38,0.36,2019-01-22,1836,N,nominal,1.0NRT,291.3,6.2,N
14.92649,101.67118,309.6,0.44,0.38,2019-01-22,1836,N,nominal,1.0NRT,289.1,0.8,N
